   0.67100   21.13421   22.98388 
   0.67200   21.16571   23.01484 
   0.67300   21.19721   23.04579 
   0.67400   21.22870   23.07673 
   0.67500   21.26020   23.10766 
   0.67600   21.29170   23.13859 
   0.67700   21.32319   23.16950 
   0.67800   21.35469   23.20040 
   0.67900   21.38619   23.23129 
   0.68000   21.41768   23.26217 
   0.68100   21.44918   23.29305 
   0.68200   21.48068   23.32391 
   0.68300   21.51217   23.35476 
   0.68400   21.54367   23.38560 
   0.68500   21.57517   23.41644 
   0.68600   21.60666   23.44726 
   0.68700   21.63816   23.47807 
   0.68800   21.66966   23.50888 
   0.68900   21.70115   23.53967 
   0.69000   21.73265   23.57045 
   0.69100   21.76415   23.60123 
   0.69200   21.79564   23.63199 
   0.69300   21.82714   23.66275 
   0.69400   21.85864   23.69349 
   0.69500   21.89013   23.72423 
   0.69600   21.92163   23.75495 
   0.69700   21.95313   23.78567 
   0.69800   21.98462   23.81637 
   0.69900   22.01612   23.84707 
   0.70000   22.04762   23.87775 
   0.70100   22.07911   23.90843 
   0.70200   22.11061   23.93910 
   0.70300   22.14210   23.96975 
   0.70400   22.17360   24.00040 
   0.70500   22.20510   24.03104 
   0.70600   22.23659   24.06166 
   0.70700   22.26809   24.09228 
   0.70800   22.29959   24.12289 
   0.70900   22.33108   24.15349 
   0.71000   22.36258   24.18408 
   0.71100   22.39408   24.21465 
   0.71200   22.42557   24.24522 
   0.71300   22.45707   24.27578 
   0.71400   22.48857   24.30633 
   0.71500   22.52006   24.33687 
   0.71600   22.55156   24.36740 
   0.71700   22.58306   24.39792 
   0.71800   22.61455   24.42843 
   0.71900   22.64605   24.45893 
   0.72000   22.67755   24.48942 
   0.72100   22.70904   24.51990 
   0.72200   22.74054   24.55037 
   0.72300   22.77204   24.58083 
   0.72400   22.80353   24.61128 
   0.72500   22.83503   24.64172 
   0.72600   22.86653   24.67215 
   0.72700   22.89802   24.70257 
   0.72800   22.92952   24.73298 
   0.72900   22.96102   24.76338 
   0.73000   22.99251   24.79378 
   0.73100   23.02401   24.82416 
   0.73200   23.05551   24.85453 
   0.73300   23.08700   24.88489 
   0.73400   23.11850   24.91525 
   0.73500   23.15000   24.94559 
   0.73600   23.18149   24.97592 
   0.73700   23.21299   25.00625 
   0.73800   23.24449   25.03656 
   0.73900   23.27598   25.06686 
   0.74000   23.30748   25.09716 
   0.74100   23.33898   25.12744 
   0.74200   23.37047   25.15772 
   0.74300   23.40197   25.18798 
   0.74400   23.43347   25.21824 
   0.74500   23.46496   25.24848 
   0.74600   23.49646   25.27872 
   0.74700   23.52795   25.30894 
   0.74800   23.55945   25.33916 
   0.74900   23.59095   25.36936 
   0.75000   23.62244   25.39956 
   0.75100   23.65394   25.42974 
   0.75200   23.68544   25.45992 
   0.75300   23.71693   25.49009 
   0.75400   23.74843   25.52024 
   0.75500   23.77993   25.55039 
   0.75600   23.81142   25.58053 
   0.75700   23.84292   25.61066 
   0.75800   23.87442   25.64077 
   0.75900   23.90591   25.67088 
   0.76000   23.93741   25.70098 
   0.76100   23.96891   25.73107 
   0.76200   24.00040   25.76115 
   0.76300   24.03190   25.79121 
   0.76400   24.06340   25.82127 
   0.76500   24.09489   25.85132 
   0.76600   24.12639   25.88136 
   0.76700   24.15789   25.91139 
   0.76800   24.18938   25.94141 
   0.76900   24.22088   25.97142 
   0.77000   24.25238   26.00142 
   0.77100   24.28387   26.03141 
   0.77200   24.31537   26.06139 
   0.77300   24.34687   26.09136 
   0.77400   24.37836   26.12132 
   0.77500   24.40986   26.15127 
   0.77600   24.44136   26.18121 
   0.77700   24.47285   26.21115 
   0.77800   24.50435   26.24107 
   0.77900   24.53585   26.27098 
   0.78000   24.56734   26.30088 
   0.78100   24.59884   26.33077 
   0.78200   24.63034   26.36066 
   0.78300   24.66183   26.39053 
   0.78400   24.69333   26.42039 
   0.78500   24.72483   26.45024 
   0.78600   24.75632   26.48009 
   0.78700   24.78782   26.50992 
   0.78800   24.81932   26.53974 
   0.78900   24.85081   26.56956 
   0.79000   24.88231   26.59936 
   0.79100   24.91380   26.62916 
   0.79200   24.94530   26.65894 
   0.79300   24.97680   26.68871 
   0.79400   25.00829   26.71848 
   0.79500   25.03979   26.74823 
   0.79600   25.07129   26.77798 
   0.79700   25.10278   26.80771 
   0.79800   25.13428   26.83744 
   0.79900   25.16578   26.86716 
   0.80000   25.19727   26.89686 
   0.80100   25.22877   26.92656 
   0.80200   25.26027   26.95624 
   0.80300   25.29176   26.98592 
   0.80400   25.32326   27.01559 
